Time Steps,h
161,"[ 3.28080595e-01  1.80922657e-01  3.18891197e-01 -1.75847888e-01
 -3.80793512e-01  3.29756856e-01 -3.79455626e-01  2.78587252e-01
  3.25469375e-01  3.22035044e-01 -7.33829498e-01 -1.02364540e+00
  3.16578478e-01  3.16208422e-01 -1.11757505e+00 -1.19762054e+02
  3.42183858e-01 -9.26512182e-02  3.20704252e-01  3.28878373e-01
  3.26611996e-01  3.38073850e-01 -1.38168484e-01  3.34277272e-01
  3.17291021e-01 -1.48635709e+00 -1.13409549e-01 -3.09596896e-01
  2.29093730e-01  3.38613629e-01  3.46550494e-01 -6.75332665e-01
  3.41536254e-01  3.25039834e-01  3.39823157e-01 -1.23686612e-01
  3.26970458e-01  3.13051641e-01  8.74256790e-02 -9.95340271e+01
 -4.78092372e-01  1.18347600e-01 -2.51555443e-03  3.46252650e-01
  2.41572857e-02 -4.75118518e-01 -3.14375877e-01  3.28080803e-01
  3.16578537e-01  3.44046354e-01  3.15966457e-01  3.35505158e-01
  2.23172009e-02  3.33059371e-01  3.21049005e-01  3.35856885e-01
 -1.25565320e-01  3.41378987e-01 -1.48825645e-01  3.37259084e-01
  1.44734606e-01  3.40604067e-01  3.05752099e-01  3.36874396e-01]"
162,"[ 3.10064763e-01 -3.56656313e-03  3.28141212e-01  8.47815871e-02
  3.41951251e-01  3.36415231e-01  2.15109497e-01  3.27706963e-01
  3.19217324e-01  3.33402395e-01 -8.06000233e-02 -8.78921986e+00
  3.43577325e-01  3.23318928e-01 -4.31286812e-01 -3.99747562e+00
 -3.33415627e-01 -9.85230446e-01  3.31197590e-01  3.15181375e-01
  3.36430550e-01  3.19706827e-01  6.65899813e-02  3.37375373e-01
  3.41184139e-01  2.82427013e-01  1.13081366e-01 -3.52000952e-01
  2.00439394e-02  3.34104657e-01  3.17047060e-01  2.03414306e-01
  3.13219100e-01  3.31488192e-01  3.29171181e-01  1.72899410e-01
 -8.48302245e-03  3.35558921e-01  1.33223742e-01 -8.43999088e-02
  2.16118023e-01  4.12306786e-02  3.26970279e-01  3.37581903e-01
  1.51937723e-01  2.60793060e-01 -3.07409763e-01 -9.78218913e-01
  3.40622813e-01  3.32278728e-01  3.39955449e-01  3.26028645e-01
  7.14520514e-02  3.34905386e-01  3.08526188e-01 -4.40582037e-02
  1.85805410e-01  7.77972937e-02  2.79234946e-01  3.08447838e-01
  3.56614888e-01  3.21099639e-01  3.19212556e-01  3.32886696e-01]"
163,"[-0.18949032  0.35558408  0.29161888  0.32093266  0.3385823   0.34478807
  0.2077104   0.26800507  0.23000592  0.3288898   0.2733717   0.06788117
 -3.41638     0.31231776  0.2538691  -0.6205415   0.19532414  0.30202365
  0.33582753  0.3268176   0.34015268  0.3369783   0.30915353 -7.178131
  0.33456033  0.24091984  0.31899303  0.35336167 -0.26169616  0.32088518
 -0.6308501   0.35195032  0.32773128  0.1279912   0.32187435  0.3239005
  0.15444401  0.3295284  -1.6130892  -2.0529847   0.25944558  0.32783312
  0.33230817  0.30685782  0.3022783  -0.40693855 -1.5639719   0.31635082
  0.27729446  0.3415088   0.33374292 -0.25455803  0.22505015  0.16873616
  0.3388567   0.35447857  0.34035254  0.09507251  0.27743483  0.3331892
  0.33264583  0.3415417   0.3466118  -0.10485777]"
164,"[  0.32063937   0.34534362   0.28298682   0.33869368   0.3486688
   0.3476842    0.24313796   0.3474039    0.33278355   0.33087152
   0.26564616   0.34360236   0.28338125  -0.09263086   0.344741
   0.29862764  -0.2649588    0.34202343   0.30194396  -3.6345973
   0.32442614  -0.04248038   0.32497704   0.2993907    0.3451624
   0.3449422   -1.405425     0.2897563    0.29868835   0.32054916
   0.35170615   0.3212421    0.32923514   0.32479593  -2.322053
   0.33665434   0.3143909    0.34069481   0.15492126   0.34405538
   0.34774816   0.333748     0.34957555   0.34196588   0.32055932
   0.3470333   -1.3051339    0.3282507   -1.0313859    0.34039155
   0.29970783  -0.37707818   0.31430927   0.34322056 -11.878732
   0.35072306  -0.2496984   -6.5823245    0.3097657    0.31831008
   0.34278792   0.33779594   0.29946196   0.3366888 ]"
165,"[-0.03500411  0.32114333  0.28544903  0.3405915   0.34052074  0.34905854
  0.20102069  0.35252926  0.34655848  0.3387462   0.27555367  0.29996198
  0.33676645  0.24781948  0.33841407 -0.04553986  0.26989773  0.34474286
  0.34633818  0.35502353  0.34058905  0.08905688  0.3341686   0.33688027
  0.3448169   0.34589106 -0.42879546  0.29635844  0.17574458  0.33156124
  0.35273704  0.32449222  0.02067384  0.3232293   0.15063351  0.34651524
  0.3287442   0.19928542  0.26862466  0.3440838   0.34603748  0.33434266
  0.3470298   0.34308788  0.32967016 -2.0932455   0.0776065   0.3207989
 -0.76468456 -0.6703192   0.3568465   0.29595724  0.3031269   0.33989954
  0.01165536  0.34313464  0.3481218  -3.2505875  -1.2290931   0.3206228
  0.2865532   0.34274226  0.3485915   0.33666596]"
166,"[ 1.4121494e-01  3.3279207e-01  3.1815588e-01 -1.5349913e+00
  3.2549047e-01  3.3004656e-01 -4.6860874e-03  3.3332115e-01
 -1.7675102e-02  3.4105635e-01  3.0010384e-01  1.6626106e-01
  3.4230042e-01  2.9124966e-01  3.3773926e-01  3.2543474e-01
  2.9751185e-01  3.3649367e-01  3.3275303e-01  3.4756631e-01
  3.2707566e-01 -3.3687506e+00  3.3891132e-01  3.2469025e-01
 -1.1252422e+00  2.7056199e-01  3.2372862e-01  3.3980414e-01
  3.0793905e-01  2.8817931e-01  3.4442374e-01  3.2645997e-01
 -9.1160715e-02  3.3901981e-01  2.7973285e-01  5.2694559e-02
 -2.2181362e-02 -6.0383397e-01 -1.0985732e-03  3.3229202e-01
  2.3023993e-02  1.1394818e-01  3.4769619e-01  3.5130596e-01
  3.3397359e-01  3.3755484e-01  3.3530462e-01  3.1873652e-01
  3.4120584e-01  3.3863527e-01 -5.6906400e+00  3.4135485e-01
  3.5085818e-01  3.3638194e-01 -8.6204827e-02  3.2522452e-01
 -1.1546099e-01  3.4848490e-01  2.2811507e-01 -1.2756902e-01
 -1.3015567e+00  3.4088612e-01  3.5498467e-01  3.3388790e-01]"
167,"[-0.00528124  0.33008474  0.34027928  0.25197077  0.3423332   0.3415734
  0.3429575   0.34629142  0.16088587  0.34070593  0.3124115   0.32784033
  0.19778313  0.27143887  0.3465477   0.2771449   0.15622991  0.33722317
  0.2886714   0.3458459  -0.7586235   0.21699105  0.34199184  0.3255224
  0.34325188 -0.42595315  0.311339    0.32627285  0.12033671 -0.5666135
  0.34403542 -0.14750087  0.33435544  0.33193815  0.10978878 -0.06703663
  0.34102792  0.30344123  0.3124202   0.32236868 -0.07394576  0.34176072
  0.00816172  0.34055567  0.33576027  0.330853    0.2939331   0.35381106
 -0.61918384  0.33437076  0.2674708   0.17199792  0.3575751   0.35654044
  0.32452536  0.35555497  0.33087128 -1.600754    0.3295688   0.34301686
  0.18138291  0.34082887  0.3592778  -0.08624521]"
168,"[ 0.22720058  0.1867598   0.35591623 -6.3600707   0.3431601   0.3453895
  0.3107474  -0.23306757  0.3419838   0.17795695  0.29685676  0.3399115
  0.20324129  0.35860026  0.3243903   0.3453853   0.35154733  0.33782914
  0.32398385  0.35824692 -2.9181094   0.3176181   0.3421338  -0.31327295
  0.33951345  0.11668758  0.28678852  0.15697187  0.35418588  0.29687205
 -1.9180721   0.24762161  0.31455606 -0.0906961   0.35038546  0.34101906
  0.3195449   0.34647313 -0.20729083  0.3258224   0.26160493  0.32669353
  0.34984297  0.33054435  0.3372892   0.33701545 -0.01208901  0.3590733
 -0.04442692  0.33694878  0.29290256 -0.82323635  0.35982874  0.35908568
  0.3342327   0.3590735  -9.994829    0.34057608  0.34019077 -0.5534727
  0.33130282  0.3200103   0.35990128 -0.37747884]"
169,"[  0.3133227    0.33106214   0.35906625   0.32432544 -10.04065
   0.34592006  -0.08075583  -0.02203318   0.3471795    0.34502184
   0.29197544   0.3485211    0.34841296   0.35762975  -0.31786853
   0.3553183    0.35370496   0.33777773   0.35794383   0.3592697
   0.29633105   0.31165308   0.34171507   0.26673925   0.34144872
   0.34566873   0.30678385   0.32382706   0.34804514   0.30087095
   0.28696185   0.34746954   0.23459238   0.3443004    0.3243221
   0.35799184   0.25804138   0.35980797  -4.4914446    0.3287825
   0.33378828   0.34401292   0.35556123   0.3444246    0.33822042
   0.3253995    0.25850886   0.35988075   0.17722514   0.21294487
   0.32466078   0.31656015   0.3599881    0.35982257   0.32953888
   0.35984108   0.33579862  -0.24992555   0.3494102    0.33087867
   0.3467966    0.32607713   0.35998204   0.3539626 ]"
170,"[  0.34389687   0.3574324    0.3598211    0.32822484   0.3327718
   0.34620097   0.28634983   0.33284342   0.3443127    0.35591358
   0.2931431    0.35065085   0.35379136   0.35984728   0.18573913
   0.35950896   0.35889855   0.33758843  -4.889592     0.3599443
   0.32103205   0.3466284    0.33652508   0.11698949  -0.46597683
   0.34159386   0.3267655    0.35204184   0.34688488   0.31750202
   0.3464187    0.16622774   0.3169412    0.29893106   0.31825265
   0.32175276   0.34455588  -0.09401217   0.30943266   0.3301052
   0.3577898    0.3364054    0.33071604  -0.6840949    0.33790722
   0.3357482    0.3485507    0.35997295   0.16629773   0.3368845
   0.32292873   0.3568042    0.35999537   0.35996976   0.33627182
   0.3599798    0.3584652   -1.2258375    0.34989306   0.30934232
  -1.0595607  -10.688511     0.35999656   0.35880882]"
171,"[ 0.3471544   0.35988444  0.35996866  0.35893372  0.2650541   0.34598008
  0.35322997 -0.26709497  0.339005    0.281676    0.31251708  0.35069427
  0.3166889   0.245054   -0.04219612 -0.5868807   0.3585812   0.3374736
  0.17426868  0.35998824 -0.96823275  0.34259886  0.3409418   0.22077781
  0.35460857  0.3517409   0.3459906   0.3589693   0.32470742  0.33598247
  0.35227358  0.08450449  0.35998285  0.31964523  0.34080932  0.3462088
  0.34473214  0.30987546 -0.25909263  0.34226078  0.3466433   0.25330168
  0.26771238  0.08167851  0.33683366  0.34704393 -1.0612981   0.3599936
  0.34457308  0.35159227  0.1576946   0.35871103  0.35999897  0.35999453
  0.34448552  0.33742163  0.34969598  0.3053228   0.3497594   0.3508867
  0.35867962  0.3397336   0.3599993   0.359905  ]"
172,"[-0.317594    0.35996538  0.3599943   0.3590644  -2.617262    0.32871854
  0.33265054  0.3065759   0.35749274 -0.68564796  0.35286736  0.35036492
  0.30985337  0.11981991  0.17381713  0.27227378  0.3597354   0.35696548
  0.34635353  0.35999793  0.3394013   0.3439689   0.34496444  0.33495718
  0.3529586  -1.4675413   0.3105461   0.35978115  0.32562435  0.3503082
  0.3410327  -1.7018296   0.3545689   0.00620475  0.3547701   0.32382494
  0.32522634  0.3460082   0.21755476  0.35819286  0.35721302  0.18772201
  0.31555912  0.31870553  0.3314662   0.3489347   0.33272547  0.3599989
  0.34140825  0.34981048  0.33814302  0.35978475  0.35999984  0.35999897
  0.33434913  0.35967013  0.34728137  0.3331594   0.34922376  0.34460062
  0.34191465  0.3394218  -0.19960535  0.11861907]"
173,"[ -0.6334704    0.3599947   -1.0815043    0.3598246    0.35557342
   0.3431134   -9.58272      0.33172348   0.3594165   -0.03585532
   0.35917443   0.3501726   -0.03350648  -0.70484555 -13.380227
   0.34732503   0.35999045   0.35938329   0.33238158   0.35999972
   0.30832055   0.35809785   0.34849745   0.35563892   0.3475805
   0.34419355   0.333971     0.0712851    0.3361188    0.34754246
   0.34300265   0.2990012   -0.36356562  -0.9764081    0.35887834
   0.31630063   0.32321903   0.35774437   0.33290243  -0.82528484
   0.35904026   0.24667762  -1.0188422    0.355912     0.35599568
   0.34776425  -0.07706308   0.35999984  -0.505617     0.33797097
   0.34922186   0.35998565   0.35999998   0.3599998    0.32869607
   0.35995716   0.3595816    0.3502072    0.348887     0.35823485
   0.35858724   0.3595907    0.1412265    0.35341904]"
174,"[-0.21218783  0.3599994   0.2991103   0.35997522  0.33768198  0.34562778
  0.20389539  0.33404145  0.35994822  0.348694    0.3599521   0.35010472
  0.09753376  0.28495902  0.28599906  0.35209066  0.35999814  0.35994157
  0.35616177  0.35999995  0.33959544  0.35930163  0.35949188  0.35570717
  0.3478879   0.33580038  0.34497756 -0.23299319  0.3412674   0.35872847
  0.34531242  0.34451294  0.31573236  0.32521063  0.35984948  0.33480236
  0.34021422  0.3597296   0.33869362 -0.00321239  0.35991728  0.35828307
  0.3087077   0.34533092  0.359023    0.35914463  0.2590354   0.35999998
  0.3360782   0.3356104   0.35970715  0.359999    0.36        0.35999998
  0.3396264   0.35999325  0.35883558  0.34868398  0.34876928  0.35963723
  0.3594301   0.35978958  0.34834015  0.3589564 ]"
175,"[  0.30714253   0.3599999    0.3520993   -4.0282464    0.3595446
   0.35089827   0.35216278   0.34882134   0.3599889   -5.4171605
   0.35995954   0.3500875    0.35021475   0.32488763  -0.5323505
   0.3590873    0.35999978   0.3599865    0.3586565    0.12933537
   0.27698165   0.3598832    0.35920095   0.3520343    0.26866627
   0.34057158   0.34286702   0.33696365   0.3420579  -12.387141
   0.05367979   0.35348403   0.33041692  -1.2941129    0.35996655
   0.34772313   0.34245163   0.05251837   0.34543496  -1.5929054
   0.01920241   0.2984293    0.33455896   0.33414817   0.35996473
   0.3584315   -0.24738199   0.36         0.35770345   0.28333098
   0.35985267   0.3599914    0.35997468   0.36         0.3585771
   0.3599989    0.35959432   0.3468167    0.3586443    0.35985985
   0.02125901   0.35993963   0.35899854   0.35989556]"
176,"[-1.7820388   0.35999998  0.35985208  0.3210877   0.35937825  0.33028618
  0.34313673  0.3413534   0.3599976   0.24364808  0.3599824   0.35008404
  0.34047845  0.35683724  0.22074062 -0.11385745  0.35999998  0.35999706
  0.35972908  0.2784666   0.1951299   0.35998243  0.35976908 -0.47901005
  0.3476076   0.35735625  0.34235126 -1.5051206   0.3580645   0.34712481
  0.2789628   0.34724873  0.35694024 -0.65412164  0.3599914   0.34949952
  0.34276804  0.13345587  0.33156052  0.33867118  0.3293224   0.35998645
  0.35830986  0.33124068  0.35999283  0.35967907 -0.5862102   0.36
  0.35989204  0.35784596  0.3599572   0.35999998  0.35999957  0.36
  0.35920742  0.3599998   0.35999382  0.35181835  0.3593626   0.35993898
 -0.33557022  0.3542593   0.35958228  0.29087085]"
177,"[-0.20140958  0.36        0.35987386  0.3474895   0.35986024  0.3484483
  0.02295756  0.3352354   0.19342148  0.34243953  0.35998645  0.33442718
  0.35781738  0.11440122 -0.1857984  -1.3938996   0.13405928  0.3599996
  0.35998482  0.35036796  0.34215763  0.35999703  0.35992983 -4.477182
  0.34688234  0.35936868 -0.7883644   0.32700863  0.35888565  0.3537326
  0.3145802   0.35254923  0.3582853   0.21463649  0.35999805  0.34913462
  0.00526547  0.30448177  0.34964198  0.35038033  0.3548871   0.35986456
  0.35956833  0.34581533  0.35999507  0.3599842   0.34156594  0.36
  0.35991308  0.35485485  0.3599946   0.36        0.35999998  0.36
  0.359441    0.35999995  0.3599978   0.35805476  0.35990992  0.3599927
  0.24950172  0.35999897  0.359868    0.35251832]"
178,"[ 0.33970895  0.36        0.35996744  0.35942808  0.35998347  0.35879904
  0.33480117  0.33376968  0.3464254   0.34926862  0.35998937  0.02166522
  0.35899165  0.2508264   0.07336873  0.33424544  0.32473874  0.35999995
  0.35999274  0.35386333  0.3590237   0.35999948  0.35998002  0.24680841
  0.35838386  0.3599558   0.2666819   0.27632412  0.15486374  0.35995334
  0.33202896 -2.1509986   0.35975108  0.3422138   0.3599997   0.34856847
  0.22169785  0.29239458  0.3490163   0.3592496   0.3594799   0.35998806
  0.35990256  0.34567404  0.3599974   0.35999742  0.35792023  0.36
  0.35998595  0.34959793  0.35999933  0.36        0.36        0.36
  0.3587202  -0.03485698  0.3599995   0.35950652  0.35998812  0.35999873
  0.34556586  0.35999915  0.35998002  0.359455  ]"
179,"[ 0.3531999   0.36        0.35999778  0.3594102   0.35999787  0.35884947
  0.3247035   0.33741328  0.3519747   0.35021982  0.35999206  0.33935913
  0.35984814  0.34814942  0.3116156   0.3454869   0.3162641   0.36
  0.35999838  0.35930184  0.3596441   0.35999992  0.3599949   0.33535483
  0.3593305   0.3599895   0.3427866   0.3549838  -2.3582292   0.33642897
  0.34896922 -0.6512557   0.35995474  0.35450378  0.35999998  0.3483523
  0.35343808  0.35764435  0.34984845  0.35982174  0.35965905  0.35999578
  0.3599963   0.34978327  0.3599982   0.35999966  0.35954726  0.36
  0.35999823  0.35877788  0.3599999   0.36        0.36        0.36
  0.3599968   0.34037846  0.35999998  0.35996392  0.35999814  0.35999978
  0.3559713   0.35999987  0.35999715  0.35994318]"
180,"[0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712
 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712
 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712
 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712
 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712
 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712
 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712
 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712
 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712
 0.3069712]"
181,"[ 0.19019218  0.28263354  0.32503992  0.32674235 -0.23356777 -1.1499153
 -0.30039114 -0.4811319   0.3237087   0.34457698 -0.27751446 -0.01026866
  0.18233491  0.34457704  0.3177618   0.34485322  0.31501505 -1.1766251
  0.3282509   0.2537431   0.33362103  0.3248029   0.34416276 -0.23040521
 -1.0102067  -0.49874854  0.3282307   0.33113036  0.32649738  0.32529262
  0.32665005  0.3456527   0.33504894  0.32570234  0.34060398  0.33969098
  0.33246872  0.32825086  0.31501514 -4.282911    0.3422596   0.06500441
 -0.6412394   0.09426481 -0.0256229   0.34008673 -0.27284187  0.33519807
  0.3174115   0.34286165 -0.4029662   0.33687243  0.34035876  0.3269619
  0.33608073 -1.2911173   0.32649738  0.22533982  0.3273808   0.31596646
  0.33939502  0.02473858  0.3406041   0.3090235 ]"
182,"[ -0.20991057   0.30921084   0.33148822   0.28731108  -3.0710096
   0.26361686  -0.04256767  -2.169568    -2.1698375    0.3121107
   0.22687069   0.03413808  -2.8103461    0.33395997   0.3417047
   0.3395311    0.34114593  -0.6598165    0.17945632  -0.9022275
   0.33499083   0.3340168    0.31109646  -0.0941481    0.2113233
   0.13164642  -0.14392877   0.3297614    0.33467352   0.3347776
   0.28817174   0.21639064   0.3407686   -0.3711034    0.04855752
   0.33369958   0.318444     0.33574715   0.32257304  -0.19709098
 -12.444032     0.1563293    0.3030843    0.3505853    0.25774795
   0.32472003  -1.0384771    0.34169206   0.34131545   0.33914685
   0.27992153   0.25648552   0.33490464   0.33997816   0.3418189
   0.3191216    0.03333843   0.15574707  -0.4211812    0.11863244
   0.33315432  -0.24653262   0.34035403   0.33418062]"
183,"[  0.35251373  -3.5818305    0.3362419    0.06010592   0.31956318
   0.35642606   0.06128073   0.2770233   -0.15850854   0.19251604
   0.3283613   -0.21967489   0.21279177   0.33664885   0.3348475
   0.33819935   0.34027025   0.34422368  -0.09952533   0.25628644
   0.3226056    0.17675301   0.3314196    0.31665742   0.30871737
   0.32937437  -2.2112288    0.32783362   0.3389494    0.32465273
   0.2639676    0.34443673  -9.630076     0.27792522   0.3170177
   0.3198284    0.33810523   0.31425264   0.3273298    0.311491
   0.3208099    0.14854501   0.3472161    0.3529894   -3.3937058
   0.07090428   0.33396605   0.34171334   0.34830937   0.34502527
   0.33704662  -1.1854914    0.3402303  -13.210387    -4.5199924
   0.34860608   0.13699949   0.14766066   0.3356449   -0.14722025
   0.11214948  -0.09575838  -3.5094237    0.04303515]"
184,"[ 0.2517739   0.24687861 -0.00592643  0.32539952 -0.6255983   0.3163513
  0.15549614  0.33928323 -1.4395735   0.06293455  0.32796508  0.2076675
  0.18185961  0.33847418  0.31157023  0.33968753  0.11073233  0.34334564
  0.13144392  0.2822317   0.32189786  0.08737573  0.3166597   0.3230602
  0.22268832  0.24921823  0.19463532  0.3265414   0.34244642  0.2704013
  0.27096695  0.34381226  0.29268306  0.09543678  0.32354024  0.3210188
  0.340473    0.3011488  -0.58307695  0.32395157 -0.10106343  0.279118
 -0.21122837  0.32937646  0.352381   -5.384278    0.30254588  0.14326617
  0.34985447  0.32945055  0.33850348 -0.08967632  0.3434329   0.2867815
  0.29277983  0.32833296  0.32384112 -0.05399051  0.31993392 -0.04526195
  0.35731527  0.25241786  0.27341482  0.26680034]"
185,"[-7.0217514e+00  3.8098097e-02 -9.9967598e+01 -8.1850493e-01
  2.3075879e-02  3.1183830e-01  3.4895787e-01  3.5108113e-01
  3.2015800e-01 -9.1855466e-02  3.3345553e-01  2.1858820e-01
  1.9201151e-01  3.3919078e-01  3.2547918e-01  3.4066749e-01
  2.2697151e-01  2.2085506e-01 -3.5238791e-01 -2.2862995e-01
  3.3852836e-01  2.3190117e-01  3.1910577e-01  3.0645847e-01
 -4.8076010e-01 -3.3105040e+00  3.2389942e-01  3.2615155e-01
  3.1454733e-01  2.9886881e-01  3.5068303e-01  3.4022442e-01
  3.3216906e-01 -3.5884981e+00  3.3696547e-01  3.2570797e-01
 -2.2313416e-01  3.5645407e-01 -1.1995508e+01 -8.0379933e-02
  1.9072729e-01 -6.1995375e-01  2.6028806e-01  3.3925527e-01
  3.2503605e-01 -5.1491352e+01 -5.2967610e+00 -2.3612809e-01
  2.7255744e-02  3.2897300e-01  9.3715400e-02  3.1377897e-01
  3.4426305e-01  3.4604517e-01  3.4276602e-01 -4.1280246e+00
  3.3422258e-01  1.7739034e-01  3.2746789e-01 -4.3165410e-01
  3.4973627e-01  3.4446183e-01 -1.9255078e-01 -6.2676370e-02]"
186,"[-0.32465947 -0.53559744  0.3338139   0.21971339  0.3176889   0.31308407
  0.2686476   0.33512187  0.27209315  0.3581746   0.29188582  0.293863
  0.16258676  0.3250713   0.31460863 -0.9012815  -0.02418464  0.35686463
  0.20403743  0.30135328  0.32176393  0.35830796  0.32125738  0.33432543
  0.341414    0.34260383  0.35899645  0.32610944  0.34469423  0.16682722
  0.3576201   0.34048778  0.3293161   0.29502413  0.33824268  0.34003785
 -0.01830426  0.34256208  0.3096425   0.34074777  0.35606426  0.2754951
  0.23853365  0.34896022  0.333701    0.32781345  0.31393215 -0.14295942
  0.13709085  0.33368343  0.01927468  0.2997777   0.32536936  0.19714469
  0.3423889   0.22497876 -0.14235687  0.30088085  0.33441293 -0.01770085
  0.02886     0.34209034  0.35817972  0.32946807]"
187,"[  0.327487     0.34668598   0.2031649    0.33971724   0.34340167
  -1.4382789   -0.1654644    0.33186588   0.32097206   0.33655456
   0.29631948   0.3061266    0.32367727   0.33781588   0.33391353
   0.3322706    0.34207737   0.35696584   0.31628484  -0.23176682
 -17.115482     0.34536633   0.32275555   0.2551448    0.25986093
   0.32021537   0.35881904   0.35468352   0.34243807   0.24258639
   0.35955983   0.34117883  -1.6635822    0.33810177   0.33718112
   0.34206712  -0.1333102    0.34466544   0.35585502   0.33267197
   0.35420397   0.33105046   0.2855326    0.34914562   0.3348246
   0.3462579    0.3364057    0.34863284   0.34158897   0.3461182
   0.32373476  -4.957564     0.32339257  -0.4575069    0.34125164
   0.24560672   0.347418     0.25792855   0.34811094   0.338692
  -6.121202     0.35021964   0.3550273    0.30668813]"
188,"[ 0.33238626  0.34211197 -0.00375867  0.337608    0.02541673  0.31103963
  0.30880627  0.30685917  0.33587602 -1.3209795   0.32975948  0.34209037
  0.3418703   0.3374797   0.34679297  0.33691502  0.3532432   0.35980666
 -0.97417367  0.3392604   0.3266862   0.32354763  0.23899779  0.3330374
  0.34875435  0.33927715  0.3597373   0.35884616  0.34078175 -0.10732722
  0.3599263   0.34144014  0.24174963  0.24029294  0.33619606  0.13893564
  0.33920893  0.34624797  0.32503283 -0.12379828  0.34585118  0.3470564
  0.28647777  0.33005503  0.33404464  0.34658626  0.35801706 -1.9833285
  0.3517831   0.34736896 -0.21841604  0.33446002  0.32728434  0.34889314
  0.34078017  0.34566042  0.32046857  0.2779364   0.32705602  0.2574806
  0.30678567  0.3504361   0.08248162  0.3151195 ]"
189,"[ 3.4602821e-01 -5.9500632e+00  1.2609003e-01  3.5791686e-01
  5.2109182e-02  3.4369126e-01  7.4924856e-02  2.9712850e-01
  3.2193446e-01  3.1922019e-01  3.5595927e-01  3.5466105e-01
  3.5467818e-01  3.4747994e-01  3.4986964e-01  3.2453045e-01
  3.3816463e-01  1.1647314e-02  3.0599278e-01  3.3944997e-01
  3.5430804e-01  1.8882571e-01  1.6499600e-01  3.4285462e-01
 -5.5254948e-01  3.3872083e-01  3.5997579e-01  3.5975781e-01
  3.4280464e-01  3.3329201e-01  3.5998794e-01  3.4152669e-01
  2.3791325e-01  3.3206871e-01  3.1287280e-01 -6.9150984e-02
  3.1885684e-02 -2.1228290e-01  3.4241357e-01  1.4821550e-01
  3.4685877e-01  3.5827392e-01  3.3611894e-01  3.2295239e-01
  3.3344841e-01  3.4643117e-01  3.5935262e-01 -1.1901906e-01
 -2.1132231e-03  3.4710634e-01  3.5042799e-01  4.4240057e-02
  3.4512225e-01  3.5239980e-01  3.4054917e-01  3.5304454e-01
  3.4378287e-01  3.4737349e-01  3.3247560e-01 -2.1549253e+00
  3.4265411e-01  3.2429391e-01  3.3715224e-01  3.3666888e-01]"
190,"[ 0.34578285  0.22443941 -0.08222792  0.3591042  -0.07245466 -0.04702741
 -0.00822613  0.31585398  0.34872055 -0.66809285  0.35870254  0.28051084
  0.02115709 -0.18733686  0.3495685   0.34777516  0.35913843  0.35940662
 -0.05005628  0.34755373  0.34542963 -0.39546818  0.34942782  0.28033766
  0.31383616  0.35707054  0.35999668  0.35995618  0.34290698  0.02410856
 -0.17662132  0.34325683 -0.4732709   0.3338633  -4.181747    0.13590558
  0.28419614  0.3155488   0.3568892   0.3511427   0.33068362  0.3590011
  0.35733485  0.32701728  0.35628578  0.3587619   0.35947657  0.21914184
  0.345563   -0.07076067  0.33828154  0.3144726  -1.3217891   0.35965958
  0.34040427  0.35491997  0.3180769   0.32363027 -0.66983736  0.21987641
  0.3546444   0.11426437  0.34604523  0.27533472]"
191,"[ 0.34724277  0.33983737  0.31031486  0.35987115  0.29095086  0.346597
  0.31185853  0.32266244 -0.66905046  0.20150515  0.3598869   0.31899157
  0.33682132  0.3263648   0.15804653  0.23309977  0.35862678  0.35955474
  0.29252115  0.35904115  0.3418588  -0.61080885  0.34494352  0.34161213
 -0.41313314  0.35917625  0.3599994   0.3599919   0.317062    0.26254052
  0.34978142  0.32835358  0.10940838  0.3472868   0.35383436  0.35733718
 -0.01917484  0.23459649  0.3590126   0.34737962  0.3443883   0.35986015
  0.33858886  0.35825846  0.35933414  0.35824496  0.24812856  0.3562919
 -0.26145828  0.34364218  0.35727915 -0.52681124 -2.9099407   0.35971168
  0.3214301   0.35398784  0.32877705  0.09606752  0.30385247  0.29814687
  0.35753644  0.35846573  0.35901996  0.34858367]"
