Time Steps,h
73,"[ 3.45697016e-01  3.59703213e-01  2.94371158e-01  3.48006368e-01
  3.59798223e-01  3.59976649e-01  3.00620377e-01  3.31433296e-01
 -3.05160570e+00 -9.05392647e+00  3.50084931e-01  2.60548532e-01
  8.61133337e-02 -2.41026640e-01 -3.68555546e-01  3.53962272e-01
  3.59982133e-01  3.49137932e-01  3.59942883e-01  1.04649305e-01
  3.32190126e-01  3.59999567e-01  3.59456450e-01 -2.39783325e+02
 -2.59024162e+01 -9.43906097e+01  3.46596271e-01  3.58433396e-01
 -4.48455572e-01  2.91181535e-01  3.59814227e-01  3.38433951e-01
  3.28829467e-01  3.59999716e-01  2.99447000e-01  3.59999686e-01
  3.59713942e-01 -7.29661751e+00 -5.53482914e+00 -7.59759378e+00
 -3.36836219e-01  3.59836429e-01  3.50306213e-01  3.49097431e-01
  3.50238234e-01 -1.57372116e+02  3.59967232e-01  3.59986752e-01
  3.46910417e-01 -2.31544495e-01  3.53153467e-01  3.56145948e-01
  2.68744707e-01  3.50370526e-01  3.59984398e-01  2.40516439e-01
  3.59813809e-01 -3.88869286e+00  3.59999985e-01  7.92955160e-02
 -7.87323151e+01  3.59992564e-01  3.46800148e-01  3.59802544e-01]"
74,"[ 3.4882060e-01  3.5993648e-01  3.3383533e-01  3.4830582e-01
  3.5996240e-01  3.5999554e-01  3.5399622e-01  3.4429276e-01
 -7.9005789e+04 -1.2430470e+00  3.5013959e-01  3.3017486e-01
  2.2353724e-01  3.2838148e-01 -9.1800988e-02  3.5158950e-01
  3.5996488e-01  3.4945947e-01  3.5999161e-01  3.2272196e-01
  3.5538122e-01  3.5999992e-01  3.5973153e-01 -3.4195175e+00
  3.0247957e-01 -8.9373426e+00  3.4664607e-01  3.5976192e-01
  3.5538360e-01  3.4374097e-01  3.5997617e-01  3.4388110e-01
  3.5278550e-01  3.5999995e-01  3.4586480e-01  3.5999995e-01
  3.5993883e-01  3.5339856e-01  2.4748057e-01  3.3864647e-02
  2.1074602e-01  3.5997331e-01  3.5048971e-01  3.4909794e-01
  3.5797140e-01 -8.1624517e+00  3.5999334e-01 -1.7282938e+00
  3.4691161e-01 -4.5257338e+05 -3.6031645e+04  3.5901114e-01
  3.2802904e-01  3.5067216e-01  3.5999674e-01  3.1702793e-01
  3.5996920e-01  3.0464143e-02  1.1389397e-01  2.8254434e-01
 -3.3146114e+00  3.5999885e-01  3.2674333e-01  3.5998887e-01]"
75,"[ 3.5731781e-01 -5.7197979e+03  3.4859869e-01  3.4835717e-01
 -4.8475825e+03  3.5999909e-01 -1.5979037e+01  3.4745288e-01
 -2.1641875e+03  1.7234921e-02  3.5016170e-01  3.4327263e-01
  3.4159273e-01 -1.7033626e+00  2.1169554e-01  3.5073030e-01
  2.9015738e-01  3.4951332e-01 -9.6038428e+02 -3.2207440e+02
  3.5905543e-01  3.5999998e-01  3.5994759e-01 -7.7019894e-01
  2.3059647e-01 -2.1607914e+00  3.5706931e-01  3.5995889e-01
  3.5450429e-01  3.5515767e-01  3.5999411e-01  3.5641849e-01
  3.5846332e-01  3.6000001e-01  3.4694079e-01  3.5999998e-01
  3.5998708e-01  3.0652860e-01  3.0649635e-01  2.4107078e-01
  3.2161826e-01  3.5999486e-01  3.5054693e-01  3.4909797e-01
 -6.3428013e+03 -2.5835352e+00  3.5999662e-01 -4.3778657e+03
  3.5701153e-01 -5.7860083e+02 -8.9033775e+01 -1.3975707e+04
  3.5480157e-01  3.5072094e-01  3.5999933e-01 -5.2512866e+02
  3.5999402e-01  2.6740319e-01 -3.2913806e+03  3.3621168e-01
 -8.8160443e-01  3.5999978e-01 -4.6658750e+00 -2.0630686e+01]"
76,"[ 3.5927299e-01 -1.0856506e+02 -5.9289249e+01  3.2820880e-01
 -1.5724690e+02 -2.8224434e+01 -2.8031261e+01  3.4838670e-01
 -3.6337753e+01 -5.1581750e+02  3.5017130e-01  3.2738429e-01
  3.5791796e-01 -3.1433229e+04  3.5009822e-01  3.5053423e-01
 -9.3990562e+01  3.4952053e-01 -1.2808188e+02 -1.7475963e+02
  3.5979638e-01  3.6000001e-01  3.5999471e-01  1.9853567e-01
  3.4143755e-01 -1.0225256e+04  3.5922489e-01  3.5999182e-01
 -3.2857361e+02  3.5888746e-01 -2.4808033e+01  3.5904834e-01
  3.5986984e-01 -9.3618347e+01  3.4787601e-01  3.6000001e-01
  3.5999730e-01 -1.2315405e+03 -3.2658253e+01  3.3746248e-01
 -4.9382361e+02  3.5999894e-01  3.5056376e-01  3.4909788e-01
 -9.0343666e+01 -3.9203942e-02  3.5999966e-01 -1.9012831e+02
  3.5919258e-01 -1.0124772e+01 -8.3285129e-01 -6.3848578e+02
  3.5910907e-01  3.5072625e-01  3.5996902e-01 -4.3889439e+01
  3.5999876e-01 -2.7065481e+05 -1.3398562e+01  3.4386134e-01
  2.2844504e-01  3.5999995e-01 -1.1633673e-01 -1.2435387e+00]"
77,"[ 3.59927595e-01 -9.53316331e-01 -7.90682650e+00  3.33688051e-01
 -2.55260124e+01 -2.51891196e-01  7.22750127e-02  3.48703057e-01
 -6.22310066e+00 -2.12248554e+01  3.50175440e-01  2.88758188e-01
  3.59664261e-01 -2.87143890e+02  3.57433349e-01  3.57847869e-01
  3.44585180e-01  3.49521101e-01 -1.31138582e+01 -4.72614622e+00
  3.59956801e-01  3.60000014e-01  3.59999120e-01 -7.70591675e+02
  3.58613908e-01 -1.54207115e+01  3.59913707e-01  3.59998316e-01
 -7.38008118e+01  3.59854281e-01 -1.50832593e+00  3.59878719e-01
  3.59990418e-01 -8.14072251e-01  3.48109663e-01  3.60000014e-01
  3.59999448e-01 -3.32019520e+00 -7.45858145e+00 -1.83919861e+02
 -6.97394943e+00  3.59999776e-01  3.57871681e-01  3.49097908e-01
 -6.55017018e-01  2.94940472e-01  3.59999955e-01  2.63956189e-01
  3.59901965e-01 -2.45421171e+00 -2.21643269e-01 -8.45610523e+00
  3.59820813e-01  3.50726038e-01  3.59999895e-01 -8.60225487e+00
  3.59999746e-01 -1.13450891e+03  6.67273998e-03  3.46381545e-01
 -8.36209536e-01  3.60000014e-01  3.18039864e-01  3.47919345e-01]"
78,"[ 3.5999295e-01 -3.6920595e-01  3.2167515e-01 -6.1593390e+02
 -5.4262185e+00  3.5860288e-01  1.3289021e-01  3.4883898e-01
 -1.0407099e+00 -2.3516989e-01 -7.3164010e-01  2.4327832e-01
  3.5993284e-01 -4.3521934e+00  3.5950169e-01  3.5938498e-01
 -1.5382353e+00  3.4952089e-01 -7.7063072e-01 -1.6823589e+00
  3.5999095e-01  3.6000001e-01  3.5999969e-01 -6.0661995e+01
  3.5989025e-01  2.3658097e-02  3.5998994e-01  3.5999966e-01
 -3.9324541e+00  3.5997769e-01 -5.0107350e+00  3.5998234e-01
  3.5999894e-01  3.5885221e-01  3.4818619e-01  3.6000001e-01
  3.5999990e-01 -1.0788441e-05  1.2039022e-01 -8.1750717e+00
  2.3610711e-01  3.5999995e-01  3.5938084e-01  3.4909788e-01
 -2.2633344e-01  3.4717098e-01  3.6000001e-01 -5.2655470e-01
 -2.5786888e+01 -1.9684589e-01  2.1425095e-01 -4.5867357e+00
  3.5996255e-01  3.5072574e-01  3.6000001e-01 -3.0162275e-01
  3.5999995e-01 -1.1187295e+01  2.4806079e-01  3.5699990e-01
  2.7649871e-01  3.6000001e-01 -1.2346499e+02  3.4835380e-01]"
79,"[ 3.5999894e-01  2.4654040e-01  3.0496439e-01 -2.2550884e+01
 -4.2410344e-01  3.5720390e-01  3.3868515e-01  3.4889883e-01
  2.5612676e-01  1.4867534e-01 -7.6800287e-02  3.4090474e-01
  3.5998598e-01 -1.3685042e-01  3.5990098e-01  3.5994950e-01
  1.3801713e-01 -8.0853004e+01  6.5079302e-02  8.5926592e-02
  3.5999811e-01  3.6000001e-01 -1.1227985e+04 -8.3766711e-01
  3.5998559e-01 -2.2398775e+02  3.5999835e-01  3.5999992e-01
 -9.5217979e-01  3.5999578e-01  1.6100618e-01  3.5999671e-01
  3.5999981e-01  3.5553870e-01  3.5730797e-01  3.6000001e-01
  3.5999998e-01  3.3879071e-02  2.6064485e-01  3.2705233e-01
  3.0589470e-01  3.6000001e-01  3.5994977e-01  3.4909791e-01
  2.6836801e-01  3.5731938e-01  3.6000001e-01 -1.0205189e+05
 -1.5400630e+00 -9.8707007e+02  3.2091263e-01 -3.4935313e-01
  3.5999215e-01  3.5789338e-01  3.6000001e-01  2.1303417e-01
  3.6000001e-01 -5.3501778e+00 -1.7141541e+04  3.5917190e-01
  3.3446360e-01  3.6000001e-01 -2.9752464e+00  3.5868520e-01]"
80,"[0.35999987 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987
 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987
 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987
 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987
 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987
 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987
 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987
 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987
 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987
 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987
 0.35999987 0.35999987 0.35999987 0.35999987]"
81,"[ 3.1636721e-01 -5.8575383e+04 -9.3277893e+00  3.1149474e-01
  3.3908951e-01  3.3552840e-01  3.3779937e-01  3.3280134e-01
  3.3829686e-01 -8.3340883e+00  3.1765819e-01  3.3633688e-01
  3.1848788e-01  3.3881187e-01  3.3883756e-01 -7.5551167e+00
  3.3908889e-01  3.3924112e-01  3.3900324e-01  3.1951320e-01
 -7.5770402e-01 -6.4980417e-02 -1.6563497e+03 -1.0977985e+01
  3.1098074e-01  3.1609395e-01  3.3825636e-01  3.1850678e-01
  3.1149551e-01  3.1639132e-01  2.8781700e-01  2.8450224e-01
  3.3633688e-01  3.3872351e-01  3.3912539e-01  3.1537074e-01
  3.1895462e-01  3.1807688e-01  3.3944806e-01 -9.2101917e+00
 -1.1600536e-01 -2.5189366e+02  3.1861380e-01 -7.6578638e+03
  3.1823033e-01  2.9263002e-01 -5.3993484e+01  3.1862330e-01
  2.7993771e-01 -2.3807341e-01  5.8265746e-02 -2.8544122e+02
 -1.7679478e+01  3.3726645e-01  3.1909153e-01  1.4472336e-02
  3.1671846e-01  3.3908951e-01  3.3843443e-01  3.1835273e-01
 -5.7187855e-02  3.3659053e-01  3.3958757e-01 -7.3401594e-01]"
82,"[ 3.2358700e-01 -1.8649023e+02 -2.0081818e-01  3.2672873e-01
  3.2411581e-01 -1.1527487e+04  3.2109338e-01  3.4788889e-01
  3.4434029e-01  2.0956963e-02  3.4027475e-01  3.1806111e-01
  3.4234390e-01  3.4293151e-01 -1.1811763e+03 -1.4032037e+03
  3.2384139e-01  3.4465045e-01 -7.1043336e+04 -7.2706567e+03
  3.1441826e-01  2.4521941e-01 -1.1967417e+01 -4.0061874e+01
  3.1132379e-01  3.3790949e-01 -4.7763774e+03  3.4274936e-01
  3.2655886e-01  3.3802798e-01  3.5321668e-01 -7.3981708e+02
 -2.5182387e+02  3.2230148e-01  3.4455749e-01  1.9585213e-01
  3.4367540e-01 -1.9662875e+00  3.4461778e-01 -1.5572625e-01
  2.9872096e-01 -3.1679001e+00  3.4316331e-01 -3.9546936e+01
  3.4237665e-01 -3.2193837e+00 -4.8336411e+00  3.4297994e-01
  3.3885264e-01  3.4799165e-01  2.8862721e-01 -1.9047848e+01
 -3.0658689e+03  3.3947703e-01  3.4378508e-01  2.8857461e-01
  3.3936632e-01  3.4448156e-01  3.4203985e-01 -1.7524535e+02
  2.6951188e-01  3.1695569e-01 -4.5477013e+01  3.5201091e-01]"
83,"[-5.4331944e+01 -1.5272175e+00  3.0544743e-01  3.2466921e-01
  3.3331043e-01 -7.4110565e+01 -3.9915933e+02 -6.6332527e+01
  3.2545358e-01 -5.3414597e+01  3.4164548e-01  2.3321718e-01
  3.2089019e-01  3.2602596e-01 -1.1044769e+02 -5.3443879e-01
  3.4198409e-01 -2.4786565e+03 -1.6064474e+02 -3.0588007e+02
  2.8360659e-01  3.2477209e-01  1.6610825e-01  2.9172200e-01
  3.1330487e-01  3.2457715e-01 -6.5731117e+01  3.4617937e-01
  3.2473651e-01 -4.8317097e+01  3.4517968e-01 -2.3492510e+01
 -6.4450836e+01  3.4057832e-01  3.4826612e-01  3.4363374e-01
  3.3234802e-01  7.6009750e-02  3.4846249e-01  3.1387398e-01
  3.1219983e-01 -1.4149122e+03 -7.8683126e-01  2.7773929e-01
 -2.2012798e+02 -4.0906405e-01 -9.7806066e-02  3.3138838e-01
  3.4597552e-01  3.3919293e-01  3.1538680e-01 -1.8271331e+00
 -1.5103088e+02  3.4158337e-01 -1.2051009e+02 -2.9374456e+00
 -1.5827445e+03 -3.8655052e+01  3.4497643e-01 -3.0513451e+01
  3.2420239e-01  3.2490852e-01 -4.3858566e+00  3.2385379e-01]"
84,"[ 2.7476752e-01 -6.4764893e-01  3.3003157e-01  3.2294858e-01
  3.3841890e-01  1.1304277e-01 -1.4473627e+02 -8.9268761e+00
  3.3152011e-01 -9.5909470e+01  3.4352499e-01  2.5920725e-01
  3.3105451e-01  3.3966020e-01  1.4730373e-01  2.5947475e-01
  3.2008004e-01 -1.4593734e+01 -3.9712024e+00 -4.5189004e+00
  2.9877058e-01 -1.9010078e+00  3.0326280e-01  3.4105563e-01
  3.2089067e-01  3.2613954e-01 -2.6181525e-01  3.2593602e-01
  3.2299736e-01 -1.9478561e+00  3.2492256e-01 -2.3529739e+00
 -1.6664592e+00  3.4477770e-01  3.4921047e-01  3.4149435e-01
  3.4170672e-01  2.7628106e-01  3.4949657e-01 -2.0629673e+00
  3.2655355e-01 -2.2608833e+02  3.7674546e-02  1.7065634e-01
 -1.6395562e+00  3.5498205e-01 -9.0144447e+01  3.4695351e-01
  3.2641461e-01  3.4599522e-01  3.3812883e-01 -2.5117278e-01
 -1.7159819e+01  3.4174028e-01 -2.9771946e+01 -4.6679359e+01
 -1.3850442e-01 -1.3279642e+02  3.2554317e-01 -3.4032810e-01
  3.3453301e-01  3.2884318e-01  2.1844342e-01  1.3809721e-01]"
85,"[ 3.3745515e-01  1.9592392e-01 -1.0630189e+05  3.2174623e-01
 -3.0162584e+05 -2.2148175e+00 -4.1934366e+00 -4.4082558e-01
  3.3468342e-01 -7.1646595e-01  3.4351876e-01  3.5236868e-01
  3.4543449e-01 -2.1758980e+06 -3.5652548e-02 -6.5482918e+01
  3.3941576e-01  1.6743571e-01 -4.8318326e-01 -2.2800651e+00
  3.1705627e-01  1.0842180e-01  3.2184806e-01  3.4178025e-01
  2.9447025e-01 -1.4587089e+06  2.0556760e-01  3.4027806e-01
  3.2175738e-01 -1.0877174e-01  3.4163240e-01 -1.2958292e+02
 -5.7121760e-01  3.4608796e-01  3.4938678e-01  3.3828226e-01
  3.4707642e-01  3.1819665e-01  3.4970710e-01  3.3398384e-01
  3.3347932e-01 -5.6776032e+00  3.0087107e-01 -2.4254031e+05
  3.3628383e-01 -2.6082468e+03  6.9703192e-02  3.4739667e-01
  3.2966477e-01  3.4960628e-01  3.4386420e-01 -7.0612830e+02
 -3.9016786e+00  3.4153524e-01 -8.4623432e-01 -1.5422440e-01
  2.4951565e-01 -2.0481853e+00  3.3103040e-01  6.1685860e-02
  3.3826050e-01  3.3691621e-01  2.1997876e-01 -1.3925673e+01]"
86,"[ 3.4494218e-01  3.1724086e-01 -1.2052518e+03  3.5132056e-01
 -2.7366289e+03 -5.0427139e-02 -1.4482740e+00  1.2731093e-01
  3.3671033e-01 -8.1317558e+01  3.4338176e-01 -4.4056342e+02
  3.4658560e-01 -1.8773547e+03  2.9802448e-01 -1.1154383e+00
  3.4638438e-01  2.6431239e-01  1.9256397e-01 -1.8668920e-01
  3.5098156e-01 -2.3420962e+06  3.0533242e-01  3.3973873e-01
  3.5102713e-01 -6.5420396e+03  3.3964255e-01  3.4524921e-01
  3.5131738e-01  2.0359546e-01  3.4740409e-01  1.8196397e-01
  1.5829979e-01  3.4631449e-01  3.4940410e-01  3.3691576e-01
  3.4834373e-01  3.3613929e-01  3.5769778e-01  3.5135275e-01
  3.4317479e-01 -1.8886567e+00  3.3132038e-01 -4.0441626e+02
  3.3298042e-01 -2.4307895e+00  2.8090885e-01  3.4774274e-01
  3.4004691e-01  3.5049415e-01  3.4601480e-01 -8.4605465e+00
 -2.3647720e-01  3.2128030e-01 -2.3918451e+04 -1.3682446e-01
  3.2038575e-01 -1.5705750e+05 -4.5883081e+02  3.0277610e-01
  3.3191141e-01  3.3832085e-01  3.2994959e-01 -2.5070043e+00]"
87,"[ 3.41832727e-01  3.35820228e-01 -1.12828083e+01  3.57984930e-01
 -2.39625454e+00 -2.82691711e+02 -2.58283484e+05 -1.05234156e+05
  3.36303473e-01 -2.97961283e+00 -5.63392868e+01 -1.86090431e+01
  3.46901983e-01 -4.16850662e+01 -6.48498875e+05  3.48619074e-01
 -8.94643750e+04 -2.65563736e+01  3.00235331e-01 -5.24479102e+04
 -2.59865398e+01 -2.99311743e+03 -1.25537671e+03 -4.05073438e+05
  3.57708126e-01 -7.32051163e+01  3.51489067e-01  3.46859574e-01
  3.57984692e-01  3.03592771e-01  3.49052727e-01  3.48004609e-01
  2.81529456e-01  3.46334040e-01  3.49438608e-01 -7.35643921e+02
  3.27465355e-01 -1.61104240e+01  3.58109713e-01 -4.80513525e+03
  3.43940854e-01  3.37514877e-02 -2.34968799e+03 -4.95815372e+00
 -1.29286016e+05  1.00748122e-01 -6.93356689e+02 -1.88117637e+04
 -9.75654053e+02  3.50677073e-01 -1.75995911e+02  1.96811467e-01
 -1.99966415e+02  3.33734363e-01 -5.35015015e+02 -1.31598588e+06
 -5.17515831e+01 -1.72891357e+03 -2.01578400e+02  3.36199254e-01
  3.40162516e-01  3.16300243e-01  3.44657660e-01  1.55292392e-01]"
88,"[-1.1490321e-01  3.3981344e-01 -6.2662072e+00  3.5964236e-01
 -9.2447681e+00 -6.0788288e+00 -1.4524181e+03 -7.8090906e+02
 -4.6635864e+01  3.5369629e-01  6.4783454e-02  7.6065332e-02
 -1.0232001e+01 -9.3789568e+00 -7.4485562e+03  3.5415262e-01
 -7.4113739e+02 -1.6693707e+01  3.3690289e-01 -8.1386102e+02
 -4.5600688e-01 -5.6696850e+01 -1.9246508e+01 -1.2256549e+03
  3.5961863e-01 -3.4633427e+01  3.2662058e-01  3.2684472e-01
  3.5964233e-01  3.2705781e-01  3.4933719e-01  3.4223223e-01
  3.2004786e-01  3.4633234e-01  3.4940287e-01 -5.1744396e+01
  3.4118333e-01 -1.2675362e+01  3.5995838e-01 -8.4985476e+00
 -1.0705419e+00  3.0901754e-01 -1.3448744e+02 -1.0169996e+00
 -1.0179254e+03  2.7907711e-01 -2.5802185e+02 -2.5049329e+02
 -3.2974935e+00  3.3035308e-01 -1.1938766e+01  2.5086206e-01
 -3.4058518e+00 -1.5895103e+00 -1.4672643e+01 -3.2577593e+03
 -1.2564279e+00 -4.1819588e+01 -9.5806984e+01  3.4241000e-01
 -2.4553318e+00  3.3090168e-01  3.4866324e-01  2.8635591e-01]"
89,"[ 3.57624948e-01  3.40920299e-01 -8.41673851e-01  3.59931856e-01
 -7.52689838e-01  2.75425255e-01 -3.49099064e+00 -7.15649414e+00
 -4.56904125e+00  3.44419479e-01  3.24763834e-01  2.10776806e-01
 -2.32243996e+01 -1.81916535e+00 -6.64184265e+01 -7.31494446e+01
 -3.86316180e-01 -5.30257629e+02  3.44744444e-01  1.33458853e-01
  3.59819353e-01 -1.59919291e+01  3.54541332e-01 -1.51025057e+01
  3.59931052e-01 -5.67792749e+00  3.38590980e-01  3.39926630e-01
  3.59931827e-01  3.53019744e-01  3.49385321e-01 -3.33559985e+03
  3.52208644e-01  3.46318156e-01  3.49391341e-01 -1.01970851e+00
  3.46474975e-01 -3.76518190e-01  3.59995872e-01 -8.92953906e+04
  1.80718720e-01  3.51424873e-01 -1.53779545e+01  4.00742590e-02
 -1.13595819e+01  3.28854084e-01 -9.59490738e+01 -1.20645250e+05
  2.61388898e-01  3.42774719e-01 -1.37913477e+00 -8.51388611e+02
 -1.16369578e+05  1.25600040e-01 -1.63716042e+00 -4.34123726e+01
 -6.29264946e+01 -1.92030957e+04 -4.56757164e+00  3.44819754e-01
 -1.64459766e+05  3.55211645e-01  3.51128012e-01  3.28139246e-01]"
90,"[ 3.56460243e-01  3.47753584e-01  1.66088909e-01  3.59994739e-01
 -1.28813721e+03  3.22411716e-01 -4.76803589e+00 -3.78861189e+00
 -1.80098569e+00  3.48922908e-01  3.44486266e-01  3.37735534e-01
 -4.09509497e+03  8.15296173e-03 -4.17680168e+01 -9.16954756e-01
 -2.56577826e+00 -6.45073624e+01 -8.71899316e+03 -3.01966667e+00
  3.56404305e-01 -2.68978930e+00 -3.71840027e+02 -5.90114832e+00
  3.59986126e-01 -4.59398389e-01  3.44417393e-01  3.45124066e-01
  3.59986037e-01  3.58344972e-01  3.49390626e-01 -2.64808929e+02
  3.58217210e-01  3.46311480e-01  3.49389613e-01 -1.24158680e+00
  3.48215759e-01  5.95684052e-02  3.59999478e-01 -7.94180832e+01
  3.25656801e-01  3.57974708e-01 -3.69729757e+00 -6.28381424e+01
 -5.97500467e+00  3.42304617e-01 -2.28544283e+00 -2.64047583e+03
  2.84274906e-01 -1.85715008e+01 -1.14848465e-01 -7.85116053e+00
 -8.84374084e+02  3.20593268e-01 -1.80313110e-01 -1.57226000e+01
 -2.10839319e+00 -5.32071838e+02 -1.33026326e+00 -3.29386953e+04
 -1.37783158e+00  3.58867407e-01  3.48269343e-01  1.72555983e-01]"
91,"[ 3.5940748e-01  3.4979817e-01  3.2641339e-01  3.5999662e-01
 -5.8615930e+02  3.5365883e-01 -3.5656589e+02 -2.1857439e+02
  2.1159993e-01  3.5553727e-01  3.5615551e-01  3.5692948e-01
 -7.2602136e+02  2.4519467e-01 -6.1964259e+00  3.4729132e-01
 -1.2246597e-01  6.3646227e-02 -1.4870061e+02 -2.2586530e-01
  3.5956728e-01 -6.2962681e-02 -1.3172650e+02 -7.6510882e-01
  3.5999712e-01  2.1985379e-01  3.4605333e-01 -2.3503405e-01
  3.5999709e-01  3.5971770e-01  3.4938893e-01 -4.7413487e+00
  3.5969388e-01  3.4630886e-01  3.4938788e-01 -2.2745734e-01
  3.4508744e-01  3.2970035e-01  3.5999992e-01 -6.1581218e-01
  3.0204520e-01  3.5956284e-01 -2.3806344e+04 -2.2797993e+01
 -4.1798406e+04  3.4591576e-01 -8.9241695e-01 -2.7943502e+01
  3.5126597e-01 -4.1127425e-01  2.5717449e-01  2.1958132e-01
 -8.1764555e+00  3.5087195e-01 -5.0210066e+00 -2.6008897e+00
 -2.0178995e+00 -4.7877038e-01  7.2746396e-02 -4.0634739e+01
  2.1103990e-01  3.5982662e-01  2.2811189e-01  3.2949191e-01]"
92,"[ 3.5996106e-01  3.5046738e-01  3.5359088e-01  3.5999930e-01
 -3.3860260e+01  3.5904166e-01 -2.3287193e+01 -9.1944113e+00
  3.1773838e-01  3.5901526e-01  3.5902965e-01  3.5943589e-01
 -2.1461212e+01  3.2012767e-01 -5.3449649e-01 -6.9992261e+03
 -1.0154098e+03 -8.5787475e-03 -1.2661364e+00  2.9354313e-01
  3.5997489e-01  2.8749767e-01 -7.0673919e+00  2.0790307e-01
  3.5999939e-01  3.3147284e-01  3.2548690e-01  1.0570350e-01
  3.5999939e-01  3.5994795e-01  3.4938732e-01 -2.3006206e+00
  3.5994226e-01  3.4630772e-01 -7.9887924e+01 -7.9078393e+00
 -1.2869520e+00  3.5442370e-01  3.5999998e-01 -1.7960811e-01
  3.5740268e-01  3.5990539e-01 -1.6362738e+01 -2.8464032e+02
 -2.1341930e+01  3.4721386e-01  1.2707579e-01 -1.5971822e+01
  3.5802445e-01  3.5413861e-01  3.2427192e-01  2.5539136e-01
 -4.8127060e+00  3.5856026e-01 -1.8423322e+00 -1.6401923e-01
 -1.3141438e+03 -1.7422575e+01  2.7851635e-01 -8.5914023e+03
  3.3721298e-01  3.5997093e-01  3.4413651e-01  3.5875097e-01]"
93,"[ 3.5999814e-01  3.5785177e-01  3.5810015e-01  3.5999987e-01
 -3.7608500e+00  3.5981894e-01 -2.3064337e+00  1.0264149e-01
  3.3556354e-01  3.5988152e-01  3.5988456e-01  3.5988271e-01
 -2.2998123e+00  3.1160399e-01 -2.6552087e+02 -3.4710107e+02
 -9.3301949e+01 -3.2673516e+03 -5.5169296e-01 -2.4199074e+04
  3.5999894e-01  3.4528404e-01 -1.8031136e+00  3.3417791e-01
  3.5999990e-01  3.5407117e-01  3.3836079e-01  3.5432115e-01
  3.5999990e-01  3.5992703e-01  3.4938669e-01 -9.0567887e-02
  3.5998827e-01  3.4630701e-01 -3.7486525e+00 -3.9804488e-02
  2.3733337e-01  3.5882443e-01  3.6000001e-01  2.4337792e-01
  3.5899931e-01  3.5997999e-01 -8.1727564e-02 -2.1994850e+02
 -8.2955885e-01  3.4775525e-01  3.1752017e-01 -2.1464076e+00
  3.5960585e-01  3.4287411e-01  3.4009784e-01  3.2468721e-01
 -6.5150404e-01  3.5973462e-01  2.6836669e-01 -7.7091222e+00
 -7.7458711e+00 -3.9306644e+01  3.4603462e-01 -2.8398508e+01
 -1.5510972e+00  3.5999438e-01  3.3804110e-01  3.5957977e-01]"
94,"[ 3.59999925e-01  3.59375924e-01 -5.94200879e+03 -9.48915723e+03
 -5.78431129e-01  3.59962672e-01 -2.89035559e-01  2.63738215e-01
  3.54356080e-01  3.59983712e-01 -4.11922211e+02 -4.08257617e+03
 -2.82040894e-01  3.43793452e-01 -1.17944264e+00 -5.55824518e+00
  1.61050558e-02 -1.45081148e+01  2.14032814e-01 -5.82103767e+01
  3.59999985e-01  3.56933385e-01  6.83743656e-02  3.54885101e-01
  3.59999985e-01  3.58727127e-01  3.56878489e-01 -2.15318970e+03
  3.59999985e-01  3.59997809e-01  3.49386275e-01 -2.45789990e+03
  3.59997571e-01 -3.43230225e+03 -1.14031315e-01  2.78968215e-01
 -3.20513892e+03  3.59745830e-01  3.60000014e-01  3.23012888e-01
  3.59871715e-01  3.59995812e-01 -9.52900410e+00 -7.80765009e+00
  8.87393057e-02  3.47988546e-01 -6.14250039e+04 -1.11941695e-02
  3.59919101e-01  3.18874806e-01  3.23817074e-01  3.43034357e-01
  1.89340472e-01  3.59946102e-01  3.29426825e-01 -4.97261465e-01
  3.39382678e-01 -8.28167319e-01  3.56981963e-01 -1.95425391e-01
 -4.12539215e+01  3.59998852e-01  3.47881496e-01  3.59947920e-01]"
